weekday,home_region,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60
6,d_3,0.082599998,1.0039999,66.764702,70.504402,72.972801,75.630898,81.0065,81.230202,81.264503,81.264503,81.264503,81.264503,81.264503,81.264503,81.264503,81.264503,87.351799,87.431801,87.616699,87.616699,87.6549,87.6549,88.016701,88.016701,88.976303,88.986298,88.986298,88.986298,88.986298,88.986298,89.037102,92.100403,92.1446,92.238197,98.853203,99.362701,99.397697,99.432198,99.432198,99.432198,99.432198,99.432198,99.432198,99.432198,99.432198,99.536598,99.536598,99.536598,99.562599,99.562599,99.562599,99.594704,99.7388,99.7388,99.7388,99.894897,99.924103,99.924103,99.929604,100
0,d_30,0.025599999,2.7221,2.7221,2.7221,2.7221,2.7546999,2.7808001,2.7837,2.7837,2.8176999,2.8176999,4.0781002,4.3099999,4.3125,4.3125,4.3235998,4.3520999,4.5462999,4.598,4.598,4.6248999,4.6248999,4.6988001,4.6988001,4.6988001,5.6317,11.3738,11.9543,12.1574,89.256798,99.598198,99.598198,99.602501,99.610397,99.613197,99.639198,99.639198,99.639198,99.639198,99.639198,99.639198,99.639198,99.639198,99.639198,99.639198,99.639198,99.639198,99.639198,99.6418,99.6418,99.6418,99.6418,99.653801,99.653801,99.656502,99.7995,99.972099,99.972099,100,100
1,d_30,0.0188,3.2349,3.2349,3.2349,3.2349,3.2649,3.2823999,3.2823999,3.2823999,3.3146999,3.3196001,4.4794002,4.7621002,4.7621002,4.7621002,4.7621002,4.7837,4.9596,5.0079999,5.0079999,5.0363998,5.0363998,5.1072001,5.1072001,5.1072001,6.0995998,12.2036,12.9006,13.097,88.936501,99.697601,99.697601,99.697601,99.7005,99.7005,99.723,99.723,99.723,99.723,99.723,99.723,99.723,99.723,99.723,99.723,99.723,99.723,99.723,99.725998,99.725998,99.725998,99.728996,99.732201,99.732201,99.732201,99.830002,99.985802,99.985802,100,100
2,d_30,0.015699999,2.7593999,2.7593999,2.7593999,2.7593999,2.7862999,2.7974999,2.7974999,2.7974999,2.8199,2.8199,4.0657001,4.3084002,4.3084002,4.3084002,4.3116999,4.3390002,4.4861002,4.5289001,4.5289001,4.5464001,4.5464001,4.6097002,4.6097002,4.6097002,5.4145002,11.523,12.1192,12.3149,89.254402,99.672302,99.672302,99.672302,99.678703,99.678703,99.699799,99.699799,99.699799,99.699799,99.699799,99.699799,99.699799,99.699799,99.699799,99.699799,99.699799,99.699799,99.699799,99.699799,99.699799,99.699799,99.699799,99.709503,99.709503,99.713097,99.820702,99.9692,99.9692,100,100
3,d_30,0.022299999,2.6770999,2.6770999,2.6770999,2.6770999,2.7019,2.7193999,2.7193999,2.7193999,2.7426,2.7426,3.9874001,4.2378998,4.2378998,4.2378998,4.2378998,4.2652001,4.4245,4.4615002,4.4615002,4.4921999,4.4921999,4.5560999,4.5560999,4.5560999,5.3463001,11.1281,11.767,11.9727,88.842201,99.728798,99.728798,99.728798,99.728798,99.736,99.752296,99.752296,99.752296,99.752296,99.752296,99.752296,99.752296,99.752296,99.752296,99.752296,99.752296,99.752296,99.752296,99.752296,99.752296,99.752296,99.752296,99.765297,99.765297,99.765297,99.857803,99.990196,99.990196,100,100
4,d_30,0.0077,2.6837001,2.6837001,2.6837001,2.6837001,2.7119,2.7284,2.7284,2.7284,2.7588,2.7588,4.1001,4.3895001,4.3895001,4.3895001,4.3923998,4.4164,4.5695,4.6181998,4.6181998,4.6461,4.6461,4.7051001,4.7051001,4.7051001,5.5780001,11.8855,12.4748,12.6808,88.945099,99.722397,99.722397,99.722397,99.725304,99.734398,99.753403,99.753403,99.753403,99.753403,99.753403,99.753403,99.753403,99.753403,99.753403,99.753403,99.753403,99.753403,99.753403,99.753403,99.753403,99.753403,99.753403,99.762901,99.762901,99.762901,99.856903,99.983704,99.983704,100,100
5,d_30,0.0243,3.28,3.28,3.28,3.28,3.3152001,3.3403001,3.3403001,3.3403001,3.3787,3.3787,4.6865001,4.9812999,4.9812999,4.9812999,4.9853001,5.0174999,5.2160001,5.2737999,5.2737999,5.3118,5.3118,5.3881998,5.3881998,5.3881998,6.4551001,12.6649,13.3818,13.6184,88.483498,99.625298,99.625298,99.625298,99.6325,99.638199,99.659897,99.659897,99.659897,99.659897,99.659897,99.659897,99.659897,99.659897,99.659897,99.659897,99.659897,99.659897,99.659897,99.659897,99.659897,99.659897,99.659897,99.666801,99.666801,99.669601,99.798401,99.976501,99.976501,100,100
6,d_30,0.0105,2.9832001,2.9860001,2.9860001,2.9860001,3.0172999,3.0362999,3.0406001,3.0406001,3.0725999,3.0820999,4.3450999,4.6111999,4.6111999,4.6111999,4.6111999,4.6536002,4.8367,4.8912001,4.8912001,4.9204001,4.9204001,5,5,5.0029001,5.9640002,11.9076,12.4759,12.6635,88.6035,99.7453,99.7453,99.7453,99.7453,99.7453,99.762299,99.762299,99.762299,99.762299,99.762299,99.762299,99.762299,99.762299,99.762299,99.762299,99.7659,99.7659,99.7659,99.7659,99.7659,99.7659,99.7659,99.774101,99.778801,99.7826,99.862999,99.997101,99.997101,100,100
0,d_31,0.088699996,48.4263,48.439701,48.442299,48.443501,48.571098,48.6534,48.689499,48.704399,48.8988,48.925098,49.937801,54.564999,54.6199,54.624901,54.6991,54.817501,58.125599,58.354401,58.381199,58.596699,58.6632,59.367599,59.393501,59.420799,65.582199,65.961098,66.522797,66.565002,70.916702,99.135803,99.138199,99.139702,99.157402,99.200996,99.2705,99.279701,99.281097,99.281097,99.281097,99.282402,99.282402,99.282402,99.282402,99.3172,99.333099,99.333099,99.333099,99.368599,99.368599,99.368599,99.390099,99.445297,99.461304,99.486397,99.704597,99.965401,99.965401,99.987396,100
1,d_31,0.081500001,54.639,54.653198,54.653198,54.653198,54.759499,54.828499,54.857201,54.869099,55.0811,55.110901,56.086201,60.822601,60.877499,60.882,60.949699,61.049702,64.140404,64.365799,64.388298,64.588699,64.656998,65.343597,65.370201,65.393898,71.932098,72.353699,72.997803,73.037498,77.6717,99.210602,99.210602,99.211899,99.227997,99.261101,99.317101,99.322998,99.324303,99.324303,99.324303,99.326103,99.326103,99.326103,99.326103,99.351097,99.367599,99.367599,99.367599,99.396599,99.397797,99.397797,99.414597,99.4617,99.476196,99.499603,99.703697,99.968697,99.968697,99.988503,100
2,d_31,0.073399998,53.472401,53.4897,53.492802,53.492802,53.604698,53.6786,53.708801,53.717098,53.904598,53.929401,54.927502,59.748501,59.801601,59.807598,59.8764,59.9813,63.046398,63.257801,63.281601,63.4911,63.548302,64.246803,64.272903,64.298203,70.639503,71.0839,71.668602,71.707397,76.197197,99.232201,99.232201,99.232201,99.250397,99.286697,99.3424,99.346901,99.348701,99.348701,99.348701,99.348701,99.348701,99.348701,99.348701,99.372902,99.386101,99.386101,99.386101,99.415001,99.416298,99.416298,99.4319,99.478699,99.496002,99.525002,99.711098,99.958397,99.958397,99.982803,100
3,d_31,0.068300001,51.120098,51.134201,51.136002,51.136002,51.243801,51.311501,51.341202,51.3498,51.526798,51.552299,52.567001,57.189301,57.2439,57.253899,57.3144,57.409801,60.512402,60.725601,60.748001,60.934299,60.989399,61.672901,61.6968,61.718601,67.723503,68.101196,68.657997,68.702103,73.296303,99.246696,99.248398,99.248398,99.267303,99.307198,99.362099,99.370598,99.372101,99.372101,99.372101,99.372101,99.372101,99.372101,99.372101,99.396698,99.410301,99.410301,99.410301,99.436996,99.436996,99.436996,99.4515,99.501198,99.518898,99.543098,99.721199,99.965698,99.965698,99.987297,100
4,d_31,0.0779,53.2202,53.234402,53.234402,53.234402,53.3442,53.417099,53.447102,53.458199,53.6479,53.6749,54.712601,59.575901,59.632301,59.635201,59.694801,59.808102,63.0844,63.292999,63.3148,63.516899,63.572498,64.215698,64.239899,64.264297,71.0718,71.472198,72.055199,72.095596,76.7071,99.1465,99.1465,99.1465,99.168999,99.222099,99.285797,99.2976,99.3032,99.3032,99.3032,99.304398,99.304398,99.304398,99.304398,99.3321,99.350197,99.350197,99.350197,99.382103,99.3834,99.3834,99.401901,99.463097,99.481201,99.506699,99.701202,99.961304,99.961304,99.983803,100
5,d_31,0.097900003,53.889301,53.908298,53.910801,53.911999,54.061199,54.162601,54.202202,54.218498,54.438999,54.466599,55.518101,60.387699,60.446098,60.4538,60.529099,60.670799,64.0177,64.293297,64.319099,64.573898,64.642502,65.459297,65.487701,65.5242,72.246498,72.679604,73.301598,73.352699,77.944801,99.048698,99.054703,99.055901,99.074799,99.129898,99.199501,99.207001,99.215401,99.215401,99.215401,99.217102,99.217102,99.217102,99.217102,99.252998,99.267097,99.267097,99.267097,99.299896,99.301399,99.301399,99.323601,99.386002,99.406097,99.435699,99.663902,99.956703,99.956703,99.9842,100
6,d_31,0.075999998,52.407001,52.432701,52.433899,52.435299,52.584801,52.662701,52.700001,52.719601,52.958099,52.9921,54.028301,58.931599,58.997601,59.008801,59.104801,59.266998,62.9655,63.248199,63.277699,63.560902,63.645802,64.456398,64.491096,64.5373,71.124199,71.470299,72.0448,72.083199,76.5811,99.162697,99.167099,99.167099,99.183502,99.239502,99.299797,99.304001,99.308098,99.308098,99.308098,99.308098,99.308098,99.308098,99.308098,99.3339,99.3498,99.3498,99.3498,99.375397,99.375397,99.375397,99.390701,99.448303,99.465302,99.494003,99.695702,99.964104,99.964104,99.985703,100
0,d_32,0.091499999,0.61250001,4.1364002,4.6664,5.1236,5.1602998,5.809,5.8807998,5.8968,5.8968,5.8968,5.8968,5.8968,5.8968,5.8968,5.8968,6.1781001,6.1883001,6.1883001,6.1883001,6.1883001,6.1883001,6.3491001,6.3491001,6.3491001,6.3491001,6.3491001,6.3491001,6.3491001,6.3491001,6.382,76.874603,78.667397,78.8936,81.483101,94.235199,94.318298,99.2938,99.2938,99.2938,99.2938,99.2938,99.2938,99.2938,99.299004,99.420898,99.420898,99.420898,99.469002,99.469002,99.469002,99.521896,99.588402,99.588402,99.588402,99.705299,99.744102,99.776001,99.8442,100
1,d_32,0.089400001,0.49950001,4.1113,4.5950999,5.0088,5.0345998,5.5843,5.6606998,5.6753001,5.6753001,5.6753001,5.6753001,5.6753001,5.6753001,5.6753001,5.6753001,5.8546,5.8546,5.8546,5.8546,5.8546,5.8546,5.9651999,5.9651999,5.9651999,5.9651999,5.9651999,5.9651999,5.9651999,5.9651999,5.9794002,77.6026,79.494797,79.723503,82.155502,94.386101,94.464104,99.331398,99.331398,99.331398,99.331398,99.331398,99.331398,99.331398,99.331398,99.490303,99.490303,99.490303,99.536598,99.536598,99.536598,99.590202,99.634598,99.634598,99.634598,99.732101,99.762199,99.794998,99.866699,100
2,d_32,0.0858,0.44080001,4.0725999,4.4966002,4.8751998,4.8859,5.4001999,5.4487,5.4487,5.4487,5.4487,5.4487,5.4487,5.4487,5.4487,5.4487,5.6114001,5.6114001,5.6114001,5.6114001,5.6114001,5.6114001,5.7111001,5.7111001,5.7111001,5.7111001,5.7111001,5.7111001,5.7111001,5.7111001,5.7221999,78.7267,80.526001,80.723801,83.167,94.508202,94.5951,99.426697,99.426697,99.426697,99.426697,99.426697,99.426697,99.426697,99.426697,99.5728,99.5728,99.5728,99.610901,99.610901,99.610901,99.658997,99.705902,99.705902,99.705902,99.790199,99.809402,99.814796,99.884003,100
3,d_32,0.073700003,0.3971,3.8592999,4.2905998,4.6605,4.6729002,5.1486001,5.1928,5.1928,5.1928,5.1928,5.1928,5.1928,5.1928,5.1928,5.1928,5.3441,5.3441,5.3441,5.3441,5.3441,5.3441,5.4517002,5.4517002,5.4517002,5.4517002,5.4517002,5.4517002,5.4517002,5.4517002,5.4633002,77.196602,79.0494,79.214996,81.3983,93.985901,94.059799,99.420403,99.420403,99.420403,99.420403,99.420403,99.420403,99.420403,99.420403,99.571198,99.571198,99.571198,99.606499,99.606499,99.606499,99.652603,99.706398,99.706398,99.706398,99.778603,99.811798,99.832298,99.892197,100
4,d_32,0.065200001,0.38429999,3.8467,4.3051,4.7172999,4.7272,5.257,5.3085999,5.3085999,5.3085999,5.3085999,5.3085999,5.3085999,5.3085999,5.3085999,5.3085999,5.4629002,5.4629002,5.4629002,5.4629002,5.4629002,5.4629002,5.5665002,5.5665002,5.5665002,5.5665002,5.5665002,5.5665002,5.5665002,5.5665002,5.5718002,77.0317,78.863503,79.036903,81.526703,94.522499,94.601997,99.497002,99.497002,99.497002,99.497002,99.497002,99.497002,99.497002,99.497002,99.637299,99.637299,99.637299,99.671097,99.671097,99.671097,99.711601,99.753998,99.753998,99.753998,99.822304,99.826599,99.831902,99.886398,100
5,d_32,0.084700003,0.40189999,3.9366,4.4134998,4.8256998,4.8470998,5.4275999,5.4802999,5.4802999,5.4802999,5.4802999,5.4802999,5.4802999,5.4802999,5.4802999,5.4802999,5.6556001,5.6606002,5.6606002,5.6606002,5.6606002,5.6606002,5.7761998,5.7761998,5.7761998,5.7761998,5.7761998,5.7761998,5.7761998,5.7761998,5.7807999,77.087402,78.778397,78.987999,81.468597,93.972,94.067299,99.404297,99.404297,99.404297,99.404297,99.404297,99.404297,99.404297,99.404297,99.5317,99.5317,99.5317,99.575203,99.575203,99.575203,99.626602,99.682098,99.682098,99.682098,99.759003,99.780899,99.806198,99.871696,100
6,d_32,0.076700002,0.46270001,3.8369999,4.2933998,4.7326002,4.7493,5.2487001,5.2968001,5.2968001,5.2968001,5.2968001,5.2968001,5.2968001,5.2968001,5.2968001,5.2968001,5.5264001,5.5264001,5.5264001,5.5264001,5.5264001,5.5264001,5.6697998,5.6697998,5.6697998,5.6697998,5.6697998,5.6746001,5.6746001,5.6746001,5.6816001,76.338699,78.235802,78.431297,80.964104,94.2005,94.261002,99.390602,99.390602,99.390602,99.390602,99.390602,99.390602,99.390602,99.390602,99.543602,99.543602,99.543602,99.580399,99.580399,99.580399,99.635101,99.684303,99.684303,99.684303,99.757401,99.779404,99.800102,99.866302,100
0,d_33,0.02,0.24609999,0.27779999,0.3168,3.6270001,3.6270001,3.7067001,3.7067001,3.7067001,3.7067001,3.7067001,3.7067001,3.7067001,3.7067001,3.7067001,3.7067001,3.7976999,3.7976999,3.7976999,3.7976999,3.7976999,3.7976999,3.8550999,3.8550999,3.8550999,3.8550999,3.8550999,3.8550999,3.8550999,3.8550999,3.8550999,5.1018,91.367302,92.3283,92.495903,95.104103,97.540298,99.614403,99.614403,99.614403,99.614403,99.614403,99.614403,99.614403,99.614403,99.823898,99.823898,99.823898,99.823898,99.823898,99.823898,99.823898,99.836304,99.836304,99.836304,99.882202,99.882202,99.897301,99.921898,100
1,d_33,0.027899999,0.28659999,0.31009999,0.33719999,3.7084999,3.7084999,3.7876,3.7876,3.7876,3.7876,3.7876,3.7876,3.7876,3.7876,3.7876,3.7876,3.8698001,3.8698001,3.8698001,3.8698001,3.8698001,3.8698001,3.9193001,3.9193001,3.9193001,3.9193001,3.9193001,3.9193001,3.9193001,3.9193001,3.9193001,5.1331,91.737,92.664497,92.820602,95.326698,97.773102,99.649902,99.649902,99.649902,99.649902,99.649902,99.649902,99.649902,99.649902,99.880798,99.880798,99.880798,99.880798,99.880798,99.880798,99.888,99.894997,99.894997,99.894997,99.914497,99.914497,99.930702,99.942299,100
2,d_33,0.0244,0.245,0.27219999,0.3163,3.6557,3.6557,3.7491,3.7491,3.7491,3.7491,3.7491,3.7491,3.7491,3.7491,3.7491,3.7491,3.8237,3.8237,3.8237,3.8237,3.8237,3.8237,3.8696001,3.8696001,3.8696001,3.8696001,3.8696001,3.8696001,3.8696001,3.8696001,3.8696001,5.0184002,92.641998,93.439697,93.584,96.096603,98.059601,99.592499,99.592499,99.592499,99.592499,99.592499,99.592499,99.592499,99.592499,99.836197,99.836197,99.836197,99.836197,99.836197,99.836197,99.836197,99.839798,99.839798,99.839798,99.8685,99.8685,99.917503,99.934196,100
3,d_33,0.023700001,0.23800001,0.26989999,0.30720001,3.5165999,3.5165999,3.5948999,3.5948999,3.5948999,3.5948999,3.5948999,3.5948999,3.5948999,3.5948999,3.5948999,3.5948999,3.675,3.675,3.675,3.675,3.675,3.675,3.7193,3.7193,3.7193,3.7193,3.7193,3.7193,3.7193,3.7193,3.7193,4.8924999,91.693703,92.569199,92.715202,95.293999,97.535004,99.6614,99.6614,99.6614,99.6614,99.6614,99.6614,99.6614,99.6614,99.896896,99.896896,99.896896,99.896896,99.896896,99.896896,99.896896,99.904099,99.904099,99.904099,99.9272,99.9272,99.938904,99.947502,100
4,d_33,0.018100001,0.24860001,0.27790001,0.31569999,3.5748,3.5748,3.6587,3.6587,3.6587,3.6587,3.6587,3.6587,3.6587,3.6587,3.6587,3.6587,3.7353001,3.7353001,3.7353001,3.7353001,3.7353001,3.7353001,3.7822001,3.7822001,3.7822001,3.7822001,3.7822001,3.7855,3.7855,3.7855,3.7855,4.9162998,91.600304,92.496498,92.663498,95.069702,97.687698,99.585098,99.585098,99.585098,99.585098,99.585098,99.585098,99.585098,99.585098,99.8834,99.8834,99.8834,99.8834,99.8834,99.8834,99.8834,99.897697,99.897697,99.897697,99.928101,99.928101,99.928101,99.950897,100
5,d_33,0.0361,0.31099999,0.34819999,0.40059999,3.7217,3.7217,3.8359001,3.8359001,3.8359001,3.8359001,3.8359001,3.8359001,3.8359001,3.8359001,3.8359001,3.8359001,3.9442999,3.9442999,3.9442999,3.9442999,3.9442999,3.9442999,4.0113001,4.0113001,4.0113001,4.0160999,4.0160999,4.0194998,4.0194998,4.0250001,4.0282998,5.4039998,90.301804,91.3181,91.575302,94.265099,97.090599,99.489601,99.489601,99.489601,99.489601,99.489601,99.489601,99.489601,99.489601,99.759598,99.759598,99.759598,99.767899,99.767899,99.767899,99.767899,99.7948,99.7948,99.7948,99.833199,99.838501,99.885101,99.914299,100
6,d_33,0.02,0.25279999,0.27919999,0.31940001,3.5664001,3.5664001,3.6636,3.6636,3.6636,3.6636,3.6636,3.6636,3.6636,3.6636,3.6636,3.6636,3.7574999,3.7574999,3.7574999,3.7574999,3.7574999,3.7574999,3.8087001,3.8087001,3.8087001,3.8087001,3.8087001,3.8087001,3.8087001,3.8087001,3.8087001,5.1696,90.831398,91.839699,92.022697,94.695999,96.977402,99.570503,99.570503,99.570503,99.570503,99.570503,99.570503,99.570503,99.570503,99.8321,99.8321,99.8321,99.8321,99.8321,99.8321,99.8321,99.850601,99.850601,99.850601,99.889999,99.889999,99.899696,99.919601,100
0,d_34,0.2392,1.0869,1.2041,1.27,1.3879,1.3925,1.4960999,1.4960999,1.4960999,1.4960999,1.4960999,1.4960999,1.4960999,1.4960999,1.4960999,1.4960999,1.9726,2.0201001,2.0283999,2.0283999,2.0283999,2.0283999,2.451,2.451,2.451,2.5235,2.5235,2.6169,2.6169,2.6270001,2.7149999,2.9303999,4.5585999,46.603901,46.958698,73.073997,81.516502,81.712997,81.712997,81.712997,81.712997,81.712997,81.712997,81.712997,81.751701,83.269798,83.269798,83.287498,83.434799,83.434799,83.434799,83.575203,84.187798,84.197701,84.239799,84.846901,85.070396,88.7286,93.060097,100
1,d_34,0.2262,0.93790001,1.0436,1.1058,1.2084,1.2084,1.3017,1.3017,1.3017,1.3017,1.3017,1.3017,1.3017,1.3017,1.3017,1.3017,1.6684,1.7028,1.7028,1.7028,1.7028,1.7028,2.026,2.026,2.026,2.0750999,2.0799999,2.1565001,2.1565001,2.1617,2.2244,2.4133999,4.0132999,46.779598,47.057098,73.344299,81.771202,81.933998,81.933998,81.933998,81.933998,81.933998,81.933998,81.933998,81.959602,83.726097,83.726097,83.742401,83.882004,83.882004,83.882004,84.020798,84.514099,84.514099,84.542099,85.075897,85.243599,88.896202,93.049698,100
2,d_34,0.1735,0.98030001,1.0833,1.1487,1.2718,1.2718,1.3609,1.3609,1.3609,1.3609,1.3609,1.3609,1.3609,1.3609,1.3609,1.3609,1.7974,1.8382,1.8382,1.8382,1.8382,1.8382,2.2204001,2.2204001,2.2204001,2.2635,2.2635,2.3446,2.3446,2.3446,2.4066,2.5783999,3.9821999,45.2911,45.562302,73.319397,81.726501,81.901299,81.901299,81.901299,81.901299,81.901299,81.901299,81.901299,81.934402,83.748901,83.748901,83.7547,83.864601,83.864601,83.864601,83.975304,84.538902,84.538902,84.550003,85.037498,85.198097,88.942902,92.971001,100
3,d_34,0.13600001,0.88520002,0.97899997,1.0303,1.1312,1.1312,1.2079,1.2079,1.2079,1.2079,1.2079,1.2079,1.2079,1.2079,1.2079,1.2079,1.6041,1.6472,1.6472,1.6472,1.6472,1.6472,1.9997,1.9997,1.9997,2.0341001,2.0341001,2.0989001,2.0989001,2.0989001,2.1675999,2.3144,3.7414,44.3829,44.647701,72.986,82.050499,82.194901,82.194901,82.194901,82.194901,82.194901,82.194901,82.194901,82.208099,84.024498,84.024498,84.024498,84.111603,84.111603,84.111603,84.195198,84.717598,84.717598,84.730499,85.148003,85.284599,89.194901,92.848099,100
4,d_34,0.1508,0.8962,1.0140001,1.0813,1.2075,1.2125,1.3107001,1.3107001,1.3107001,1.3107001,1.3107001,1.3107001,1.3107001,1.3107001,1.3107001,1.3107001,1.729,1.729,1.729,1.729,1.729,1.729,2.1005001,2.1005001,2.1005001,2.1522999,2.1522999,2.2268,2.2268,2.2268,2.293,2.4781001,3.869,46.498001,46.779301,73.725502,82.476196,82.6502,82.6502,82.6502,82.6502,82.6502,82.6502,82.6502,82.661598,84.472504,84.472504,84.477501,84.581902,84.581902,84.581902,84.675201,85.200104,85.200104,85.224899,85.709602,85.8694,89.4786,93.556602,100
5,d_34,0.2124,0.96439999,1.072,1.1281,1.2293,1.2293,1.3352,1.3352,1.3352,1.3352,1.3352,1.3352,1.3352,1.3352,1.3352,1.3352,1.7433,1.7752,1.7752,1.7752,1.7752,1.7752,2.1561999,2.1561999,2.1561999,2.2031,2.2031,2.2679999,2.2679999,2.2751,2.3395,2.5372,3.9354,45.062401,45.469002,72.999603,81.553101,81.756897,81.756897,81.756897,81.756897,81.756897,81.756897,81.756897,81.786201,83.5839,83.5839,83.5839,83.730499,83.730499,83.730499,83.866302,84.430298,84.430298,84.453697,84.9394,85.080498,88.861397,93.1931,100
6,d_34,0.169,0.87970001,0.97860003,1.0335,1.1505001,1.1562001,1.2359999,1.2359999,1.2359999,1.2359999,1.2359999,1.2359999,1.2359999,1.2359999,1.2359999,1.2359999,1.6514,1.6846,1.7036,1.7036,1.7036,1.7036,2.0709,2.0709,2.0709,2.1222999,2.1222999,2.1794,2.1794,2.1794,2.2411001,2.4707,3.8629999,47.4706,47.7976,73.250397,81.473602,81.676201,81.676201,81.676201,81.676201,81.676201,81.676201,81.676201,81.698601,83.613899,83.613899,83.629204,83.746696,83.746696,83.746696,83.856102,84.439499,84.439499,84.459,84.945801,85.101097,88.865196,93.18,100
0,d_35,0.125,2.586,9.3965998,9.4584999,9.5257998,9.5816002,9.7616997,9.7813997,9.7941999,9.8148003,9.8148003,9.8148003,9.8592997,9.8592997,9.8592997,9.8592997,14.1183,14.2709,14.3292,14.3292,14.3383,14.3383,15.4047,15.4047,15.4136,15.5078,15.5132,15.5767,15.5767,15.5985,15.8353,18.153099,18.501101,18.8132,78.606102,91.432999,91.555397,92.051102,92.051102,92.051102,92.051102,92.051102,92.051102,92.051102,92.069901,92.245201,92.245201,92.245201,92.286102,92.286102,92.286102,92.318398,99.149101,99.149101,99.149101,99.634804,99.7575,99.784599,99.863998,100
